RH,SawyerW,None,ExterQual,diff_col_powered,BrDale,BsmtFullBath,CemntBd,Stucco,Stucco,CollgCr,SFoyer,C (all),Basment,Other,BsmtFinType1,OldTown,2ndFlrSF,KitchenQual,RM,BrkTil,Timber,YearBuilt,1Story,NPkVill,WoodDeckSF,Attchd,SWISU,HdBoard,HdBoard,PConc,Mansard,Flat,AsphShn,LotFrontage,RL,Detchd,ImStucc,ImStucc,CulDSac,CarPort,OpenPorchSF,Gambrel,Wd Shng,YrSold,MasVnrArea,Crawfor,TotalBsmtSF,MSSubClass,Gable,NridgHt,Blueste,IDOTRR,AsbShng,AsbShng,Wd Sdng,Wd Sdng,Shed,2Story,GarageFinish,LotArea,BrkCmn,MeadowV,MoSold,Blmngtn,Somerst,LotShape,NAmes,BsmtQual,Gilbert,NWAmes,FR3,BuiltIn,Plywood,Plywood,BedroomAbvGr,Inside,BrkComm,diff_col,Mitchel,OverallCond,Hip,YearRemodAdd,StoneBr,WdShing,2Types,HeatingQC,NoRidge,Stone,Stone,Stone,Stone,2.5Unf,2.5Fin,1.5Unf,Sawyer,BsmtExposure,Fireplaces,Brk Cmn,Wood,SLvl,BrkFace,BrkFace,BrkFace,FR2,GrLivArea,OverallQual,FullBath,CmentBd,Veenker,BsmtUnfSF,ClearCr,BsmtFinSF1,VinylSd,VinylSd,BrkSide,GarageCars,HalfBath,CBlock,Corner,FV,Edwards,1.5Fin,MetalSd,MetalSd,SalePrice
0.0,0.0,1.0,3,0.055906883367661295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,3,1.0,0.0,0.0,0.5692307692307708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18238993710691828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6283198369991891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4781830061513923,0.0,0.0,0.6363636363636364,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.15398224289879767,0.0,0.7142857142857143,0.0,0.8333333333333357,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.486370683861143,0.25,0.3333333333333333,0.0,0.0,0.3857020547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.38450262759994613
0.0,0.0,1.0,3,0.01870765806518227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2837772397094431,3,0.0,0.0,0.0,0.7538461538461547,0.0,1.0,0.49851860751420424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01886792452830191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.6129596457800928,0.9226049206585785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.1768542819182115,0.0,0.0,0.2727272727272727,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.03240179536742788,0.0,0.5714285714285714,0.0,0.46666666666666856,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023136752237357505,0.5,0.6666666666666666,0.0,0.0,0.2328767123287671,0.0,0.13761061946902656,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4944421670065031
0.0,0.0,1.0,3,0.09285127844334067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,3,0.0,0.0,0.0,0.7615384615384624,1.0,0.0,0.7791263723811479,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16981132075471703,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.7494629209906454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.8046902119308244,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5157749893522918,0.0,0.4285714285714285,0.0,0.7999999999999972,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275685312099339,0.5,0.6666666666666666,0.0,0.0,0.5830479452054794,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625691504830792
0.0,0.0,1.0,3,0.046776679964546486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.3486682808716707,3,1.0,1.0,0.0,0.2769230769230777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08176100628930819,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5206653141185638,0.5517639646215531,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0.3931132749808097,0.0,0.0,0.36363636363636365,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.10716508862169516,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24031787766448975,0.375,0.3333333333333333,0.0,0.0,0.26712328767123283,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35137509022379554
0.0,0.0,0.0,3,0.06327933192259326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.3840193704600484,3,0.0,0.0,0.0,0.7384615384615394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140399164971346,1.0,0.0,0.0,0.0,1.0,0.0,0.7837971590784635,0.0,0.0,0.25,0.783771347018904,0.0,0.5908963297441925,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.7048142559424382,0.0,0.0,0.9090909090909091,0.0,0.0,3,0.0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.36313599580644107,0.0,0.7142857142857143,0.0,0.43333333333333,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8956277653284235,0.625,0.6666666666666666,0.0,0.0,0.33946917808219174,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932966747169246
0.0,0.0,1.0,3,0.06218219098042225,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.7076923076923087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339622641509434,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.696778329425431,0.6385796517403857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6383156653614686,0.0,0.0,0.2727272727272727,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.2854241064115586,0.0,0.4285714285714285,0.0,0.36666666666666714,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6432182165819983,0.25,0.6666666666666666,0.0,0.0,0.016267123287671232,0.0,0.4070796460176991,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4679500039501949
0.0,0.0,0.0,2,0.06218268738965675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.9153846153846157,1.0,0.0,0.75043690608077,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3584905660377359,1.0,0.0,0.0,0.0,0.0,0.0,0.5628667958614765,0.0,0.0,0.0,0.7492349463813811,0.0,0.7944824820501686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6460901793745109,0.0,0.0,0.6363636363636364,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2936801756052813,0.0,0.4285714285714285,0.0,0.8166666666666629,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27961322112123776,0.625,0.6666666666666666,0.0,0.0,0.18236301369863012,0.0,0.5141592920353982,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202202550941252
0.0,0.0,1.0,3,0.06218484842746746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,0.44213075060532686,2,0.0,0.0,0.0,0.907692307692308,0.0,0.0,0.7836587824778295,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37106918238993714,1.0,0.0,0.0,0.0,0.0,0.0,0.597573609390351,0.0,0.0,0.75,0.0,0.0,0.6167065433835512,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.6502070215964193,0.0,0.0,0.1818181818181818,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2981358319955444,0.0,0.4285714285714285,0.0,0.7999999999999972,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336188444169293,0.625,0.6666666666666666,0.0,0.0,0.37071917808219174,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5932966747169246
0.0,0.0,0.0,2,0.06697416177582709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.3903147699757869,2,0.0,0.0,0.0,0.8307692307692314,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3140399164971346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745276817730273,0.0,0.7133078271152073,0.40190365620490787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7395122012916895,0.0,0.0,0.09090909090909091,0.0,0.0,0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4107394423877077,0.0,0.4285714285714285,0.0,0.6333333333333329,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.271544520241092,0.625,0.6666666666666666,0.0,0.0,0.0,0.0,0.4433628318584071,0.0,0.0,0.0,0.6666666666666667,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6435403947680447
0.0,0.0,1.0,3,0.10599126885507902,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.5769230769230784,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509433962264151,1.0,0.0,0.0,0.0,0.0,0.0,0.9992119471939946,0.0,0.0,0.0,0.0,0.0,0.8251414703121633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.8203841751298908,0.0,0.0,0.5454545454545454,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5445074206336207,0.0,0.2857142857142857,1.0,0.3999999999999986,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336188444169293,0.375,0.3333333333333333,0.0,0.0,0.15924657534246575,0.0,0.13539823008849558,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409864962840265
0.0,0.0,1.0,3,0.0625099715331398,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.6538461538461551,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.339622641509434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6700952729787204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6850330978679464,0.0,0.0,0.2727272727272727,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.3382695016872523,0.0,0.2857142857142857,1.0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0423795115923133,0.375,0.3333333333333333,0.0,0.0,0.08476027397260273,0.0,0.37212389380530975,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45259155713797394
0.0,0.0,0.0,3,0.06225684312574378,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.5530266343825666,2,0.0,0.0,0.0,0.6769230769230781,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3140399164971346,1.0,0.0,0.0,0.0,0.0,0.0,0.6933492166978561,0.0,0.0,0.0,0.7755593415179476,0.0,0.6742974386418048,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.6685727615017845,0.0,0.0,0.6363636363636364,0.0,0.0,0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.31874324280051114,0.0,0.7142857142857143,0.0,0.5666666666666629,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8805964201981162,0.5,0.6666666666666666,0.0,0.0,0.18621575342465752,0.0,0.2738938053097345,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.673742691187015
0.0,0.0,0.0,0,0.06274201907283136,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.5530266343825666,0,0.0,0.0,0.0,0.9615384615384617,0.0,0.0,0.7398231191881302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4025157232704403,1.0,0.0,0.0,0.0,0.0,0.0,0.5115390159283656,0.0,1.0,0.0,0.8131033729963303,0.0,0.7061592666366838,0.48300348686233785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6929756603770718,0.0,0.0,0.5454545454545454,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.34806539330996306,0.0,0.4285714285714285,1.0,0.93333333333333,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666602839991598,0.875,1.0,0.0,0.0,0.07577054794520548,0.0,0.4415929203539823,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846133213131852
0.0,0.0,1.0,3,0.06221996421647265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.32832929782082326,3,0.0,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4968553459119498,1.0,0.0,0.0,0.0,0.0,0.0,0.597573609390351,0.0,0.0,0.5,0.0,0.0,0.6363423765847429,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6631378657939928,0.0,0.0,0.5454545454545454,0.0,0.0,0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.31251842872587887,0.0,0.4285714285714285,0.0,0.7999999999999972,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31085966258827025,0.5,0.6666666666666666,0.0,0.0,0.3964041095890411,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5625691504830792
0.0,0.0,0.0,0,0.06585028602949934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.5685230024213075,0,0.0,0.0,0.0,0.9846153846153847,0.0,0.0,0.7367913306418417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5220125786163523,1.0,0.0,0.0,0.0,0.0,0.0,0.7231033181614445,0.0,0.0,0.75,0.9709420804038347,0.0,0.851076374038124,0.48300348686233785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.7322173344700511,0.0,0.0,0.5454545454545454,0.0,0.0,3,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4002883071781935,0.0,0.4285714285714285,1.0,0.9833333333333343,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4048491568763453,0.875,1.0,0.0,0.0,0.824486301369863,0.0,0.0,1.0,1.0,0.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018595295753622
0.0,0.0,1.0,2,0.06339378860648805,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.8769230769230774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4276729559748428,1.0,0.0,1.0,1.0,0.0,0.0,0.7852425025585558,0.0,0.0,0.0,0.0,0.0,0.801056536675198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7067528801236436,0.0,0.0,0.5454545454545454,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.36565868361563414,0.0,0.4285714285714285,0.0,0.75,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349482563022451,0.75,0.6666666666666666,0.0,0.0,0.07191780821917808,0.0,0.6442477876106194,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6898813949343188
0.0,0.0,1.0,3,0.061274310133782386,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.6076923076923091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30817610062893086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6998537764844945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5659949704476861,0.0,0.0,0.36363636363636365,0.0,0.0,3,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.21770468171542776,0.0,0.5714285714285714,0.0,0.14999999999999858,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7261048265604552,0.375,0.3333333333333333,0.0,0.0,0.19905821917808217,0.0,0.07920353982300884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47660251399098197
0.0,0.0,1.0,3,0.06218194887617958,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.8461538461538467,0.0,0.0,0.7594669708787151,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3140399164971346,1.0,0.0,0.0,0.0,1.0,0.0,0.5514491119832873,0.0,0.0,0.75,0.0,0.0,0.7093853463777222,0.6114488105161677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6362785854446669,0.0,0.0,0.4545454545454545,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.28329456475444753,1.0,0.4285714285714285,0.0,0.68333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5496484178918368,0.625,0.6666666666666666,0.0,0.0,0.24700342465753422,0.0,0.270353982300885,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470081419666002
0.0,0.0,0.0,3,0.06217118690455756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.7153846153846164,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37106918238993714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8291886192696296,0.0,0.7224188174475468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6251733948688996,0.0,0.0,0.7272727272727273,0.0,0.0,3,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2719260885234086,0.0,0.5714285714285714,1.0,0.38333333333333286,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4862825780412866,0.625,0.3333333333333333,0.0,0.0,0.13955479452054795,0.0,0.40530973451327434,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5519469449803509
0.0,0.0,0.0,3,0.06206882717923717,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.6461538461538474,0.0,0.0,0.7663143030049994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3836477987421384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7989085958688877,0.0,0.7238318838420632,0.6114488105161677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.6056831348741794,0.0,0.0,0.4545454545454545,0.0,0.0,3,1.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.2529240245061102,0.0,0.4285714285714285,0.0,0.23333333333333428,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2264361365658598,0.5,0.3333333333333333,0.0,0.0,0.1232876712328767,0.0,0.2761061946902655,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5379357057965315
0.0,0.0,1.0,3,0.055906883367661295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2,1.0,1.0,0.0,0.3461538461538467,1.0,0.0,0.7577044837912453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18238993710691828,0.0,1.0,0.0,0.0,0.0,0.0,0.7936591015201873,0.0,0.0,0.0,0.0,0.0,0.6876196567161164,0.17640792302609598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4781830061513923,0.0,0.0,0.5454545454545454,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.15398224289879767,0.0,0.5714285714285714,0.0,0.5,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8561295899238118,0.5,0.3333333333333333,0.0,0.0,0.30222602739726023,0.0,0.1756637168141593,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3926989073906366
0.0,1.0,0.0,3,0.06173743833542308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.3273607748184019,3,0.0,0.0,0.0,0.76923076923077,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.30817610062893086,1.0,0.0,0.0,0.0,0.0,0.0,0.6506808771845022,0.0,0.0,1.0,0.7004243915599052,0.0,0.532625592980422,0.48300348686233785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.5834114748746106,0.0,0.0,0.2727272727272727,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.232611473315205,0.0,0.5714285714285714,0.0,0.5166666666666657,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23214862432023953,0.5,0.6666666666666666,0.0,0.0,0.2782534246575342,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5430054382695291
0.0,0.0,1.0,3,0.062196122364969145,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.6923076923076934,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4025157232704403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.730567391575641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6569894944024632,0.0,0.0,0.2727272727272727,0.0,0.0,3,1.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.3056056088851031,0.0,0.4285714285714285,0.0,0.3333333333333357,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3996791735615647,0.625,0.3333333333333333,0.0,0.0,0.21361301369863012,0.0,0.34424778761061947,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348576353140189
